Pm,Po,Ps,hm,hs,LintletConst,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,Lmch,alphaSuction,Lsuction,Dmix,Lmix,alphadiff,DdiffOut,Loutlet,Dsuc,ThicknessNozzle,ThicknessNozzleOuter,SimulatedIndicator,ConvergenceIndicator,CrashIndicator,Experiment_model_type,MeshRefinement,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1,eff
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0015660165,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0103231,0.1041736710816666,39.50616666666667,0.0606955267083333,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078950851,-0.68253537,0.60358958,5.060999999972893e-06,0.99999998,0.99999998,0.031891959546723,-5.036875675336801
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0015706695,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0027271,0.093411765365,37.70816666666667,0.0079437241383333,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.07769047,0.0088922671,-0.086580225,2.512100000004458e-06,0.95595395,0.95595395,0.064035590576761,0.0666864556205461
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0016823415,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0090149,0.1615748039416667,85.95450000000001,0.0681320599783333,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078685627,-0.45083253,0.37214166,-5.243000000043629e-06,0.99999997,0.99999997,0.0686179083662701,-3.338202824121737
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0015194865,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0050481,0.092159880435,14.334166666666668,0.035126614905,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.0781372,0.0018960587,-0.080033961,-7.02300000002265e-07,0.99993419,0.99993419,0.0737992853482234,0.0141379622874774
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0020918055,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0053013,0.135650813015,69.77250000000001,0.038794825045,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078063824,-0.04040162,-0.037669213,-7.0089999999953245e-06,0.99625144,0.99625144,0.1510291881945397,-0.301537856116867
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0014264265,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0090993,0.404170735885,16.13216666666667,0.085675824045,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076171306,-0.42687469,0.35073066,2.7276000000020503e-05,0.99999999,0.99999999,0.0732737548805068,-3.265140610884385
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0020218048801578,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0016299,0.050940487125,9.5395,0.002159047035,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077186649,-0.035382114,-0.041723931,8.060399999999801e-05,0.0,0.0,0.0626315236435151,-0.2670757615945675
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0026641245,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0025161,0.085765084585,35.91016666666667,0.021277944805,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077425109,-0.031956428,-0.044557607,0.000911074,0.98675685,0.98675685,0.0094842921539108,-0.2404746429232326
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0025571055,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0029803,0.005244284895,55.38850000000001,0.0235959788616666,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077549278,0.0042149047,-0.081766688,-2.5053000000108128e-06,0.98757492,0.98757492,0.0090381541495043,0.0316667056789058
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0027385725,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0054279,0.125323245195,55.68816666666668,0.054035015895,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.078020867,-0.12752085,0.049553434,5.345100000000297e-05,0.99999997,0.99999997,0.2503563002589296,-0.9522770362971068
